Date;CPI;Fraction;GS2;GS10;2y_returns;2y_real_returns;10y_returns;10y_real_returns
2006-03;199,8;2006,208333;4,8161;4,8472;1,001309776;2,357082817;0,980508202;3,189274399
2006-04;201,5;2006,291667;4,8583;5,0505;1,003242587;2,347176139;0,988205961;3,109893386
2006-05;202,5;2006,375;5,033;5,1186;1,000862959;2,334920373;0,998921467;3,047287311
2006-06;202,9;2006,458333;5,1498;5,1364;1,002066776;2,325394893;1,00288463;3,028968608
2006-07;203,5;2006,541667;4,95;4,9794;1,007937785;2,325607172;1,016547595;3,031717485
2006-08;203,9;2006,625;4,7754;4,7258;1,007316857;2,337156086;1,024196447;3,072798478
2006-09;202,9;2006,708333;4,6829;4,6276;1,005672026;2,349638269;1,011735977;3,140975376
2006-10;201,8;2006,791667;4,6926;4,5981;1,003724947;2,374611438;1,006202038;3,19349988
2006-11;201,5;2006,875;4,6084;4,4581;1,005452283;2,396448824;1,015036042;3,230821631
2006-12;201,8;2006,958333;4,808;4,7022;1,00019262;2,413102309;0,984398157;3,284282883
2007-01;202,416;2007,041667;4,9165;4,808;1,002025926;2,409979062;0,995586584;3,228235712
2007-02;203,499;2007,125;4,6423;4,5657;1,009116279;2,407512504;1,023302044;3,204207235
2007-03;205,352;2007,208333;4,5744;4,6443;1,005112313;2,416530732;0,997568123;3,261422008
2007-04;206,686;2007,291667;4,591;4,6222;1,003507986;2,406967678;1,005625591;3,224132658
2007-05;207,949;2007,375;4,9081;4,8879;0,998036482;2,399821655;0,983004081;3,221343935
2007-06;208,352;2007,458333;4,8582;5,0244;1,005001563;2,380562615;0,993429693;3,147361593
2007-07;208,299;2007,541667;4,5174;4,7388;1,010294458;2,38784157;1,026750044;3,120634748
2007-08;207,917;2007,625;4,132;4,5292;1,010854675;2,413036927;1,020668458;3,204927127
2007-09;208,49;2007,708333;3,9835;4,5865;1,006179273;2,443711187;0,999215664;3,277178054
2007-10;208,936;2007,791667;3,9452;4,4708;1,004025482;2,452053912;1,0130762;3,265607932
2007-11;210,177;2007,875;2,9947;3,9379;1,020971176;2,456669326;1,04741625;3,301247675
2007-12;210,036;2007,958333;3,0466;4,0232;1,001530509;2,493378852;0,996315881;3,437363834
2008-01;211,08;2008,041667;2,0929;3,5931;1,020441015;2,498871391;1,039188422;3,426999222
2008-02;211,693;2008,125;1,6158;3,5092;1,010742388;2,537338821;1,010012361;3,543683762
2008-03;213,528;2008,208333;1,5824;3,4096;1,001976647;2,557169592;1,011294851;3,568800207
2008-04;214,823;2008,291667;2,2537;3,7279;0,988737574;2,540205174;0,976487734;3,578093596
2008-05;216,632;2008,375;2,6411;4,0595;0,994645477;2,49645585;0,976073434;3,472902126
2008-06;218,815;2008,458333;2,6164;3,969;1,002662169;2,462353323;1,010791941;3,361500691
2008-07;219,964;2008,541667;2,5079;3,9462;1,004208659;2,444277546;1,005176068;3,36388
2008-08;219,086;2008,625;2,3669;3,8116;1,004729489;2,441743056;1,01438914;3,363629217
2008-09;218,783;2008,708333;1,9599;3,8234;1,00962242;2,463122962;1,002203708;3,425702856
2008-10;216,573;2008,791667;1,548;3,953;1,009407092;2,490268254;0,9925682;3,438006932
2008-11;212,425;2008,875;0,9807;2,92;1,012057338;2,539345209;1,092142342;3,447278462
2008-12;210,228;2008,958333;0,7643;2,2123;1,004933384;2,620146343;1,065396794;3,838435935
2009-01;211,143;2009,041667;0,9463;2,8403;0,997181378;2,660589608;0,947624388;4,132194452
2009-02;212,193;2009,125;0,9701;3,0131;1,000336812;2,641593095;0,987569938;3,898799039
2009-03;212,709;2009,208333;0,796;2,6629;1,004118918;2,629406951;1,033002504;3,831284004
2009-04;213,24;2009,291667;0,8987;3,1187;0,998712497;2,633832444;0,963383394;3,948125124
2009-05;213,856;2009,375;0,9146;3,4594;1,000446936;2,623891178;0,974033057;3,794086745
2009-06;215,693;2009,458333;1,1091;3,5326;0,99707528;2,617502543;0,99676649;3,684921045
2009-07;215,351;2009,541667;1,1113;3,4796;1,000882548;2,587619706;1,007383378;3,641723801
2009-08;215,834;2009,625;0,9683;3,3975;1,003640555;2,594016444;1,009803393;3,674438166
2009-09;215,969;2009,708333;0,9446;3,3053;1,001256904;2,597634;1,010618042;3,702156746
2009-10;216,177;2009,791667;0,8891;3,3828;1,001841517;2,59927318;0,996232987;3,739127648
2009-11;216,33;2009,875;0,6632;3,1978;1,005042084;2,601554226;1,018522762;3,721458166
2009-12;215,949;2009,958333;1,1354;3,8368;0,991604121;2,612822246;0,950027678;3,787709086
2010-01;216,687;2010,041667;0,8118;3,5844;1,007098432;2,595456419;1,024235786;3,604777196
2010-02;216,741;2010,125;0,8118;3,6117;1,0006765;2,604977648;1,000714359;3,67956698
2010-03;217,631;2010,208333;1,0158;3,8257;0,996805939;2,606090458;0,985372512;3,681278112
2010-04;218,009;2010,291667;0,9603;3,6532;1,001900103;2,587142905;1,017520257;3,612595919
2010-05;218,178;2010,375;0,7658;3,2848;1,004499769;2,58756444;1,034187824;3,669516002
2010-06;217,965;2010,458333;0,6014;2,9311;1,003770295;2,597194545;1,033142984;3,792029198
2010-07;218,011;2010,541667;0,5461;2,9052;1,001555317;2,609534338;1,004671805;3,921536829
2010-08;218,312;2010,625;0,4694;2,4683;1,001918289;2,613041527;1,040816974;3,939026181
2010-09;218,439;2010,708333;0,4222;2,5098;1,001292025;2,614444425;0,99841702;4,094152661
2010-10;218,711;2010,791667;0,3357;2,5993;1,002004197;2,616300356;0,99427512;4,085295135
2010-11;218,803;2010,875;0,4528;2,7968;0,998045464;2,618283654;0,985079333;4,056855717
2010-12;219,179;2010,958333;0,5934;3,2935;0,997698425;2,612067368;0,960358291;3,994644391
2011-01;220,223;2011,041667;0,562;3,3704;1,001092964;2,601584831;0,996269861;3,829708733
2011-02;221,309;2011,125;0,6802;3,4272;0,998218171;2,592081589;0,998039072;3,797335804
2011-03;223,467;2011,208333;0,8211;3,4703;0,997888299;2,574765832;0,999244149;3,771291884
2011-04;224,906;2011,291667;0,6013;3,2863;1,004871857;2,544516927;1,018445654;3,732049864
2011-05;225,964;2011,375;0,4685;3,0607;1,00303453;2,540553733;1,022013326;3,776571
2011-06;225,722;2011,458333;0,4576;3,16;1,00059838;2,536331741;0,994106406;3,84163412
2011-07;225,922;2011,541667;0,3554;2,7961;1,002333222;2,540570299;1,034117261;3,823087488
2011-08;226,545;2011,625;0,1995;2,2234;1,003278297;2,544243698;1,053255515;3,950020862
2011-09;226,889;2011,708333;0,243;1,9154;0,999334523;2,545564863;1,029650529;4,148940187
2011-10;226,421;2011,791667;0,2382;2,1133;1,000294281;2,540013932;0,983905054;4,265481485
2011-11;226,23;2011,875;0,2539;2,068;0,999898346;2,546013027;1,005819493;4,20550341
2011-12;225,672;2011,958333;0,2391;1,8762;1,000494573;2,547903528;1,019066571;4,233548568
2012-01;226,665;2012,041667;0,2147;1,7971;1,000665914;2,555466752;1,008743452;4,324935347
2012-02;227,663;2012,125;0,2932;1,9705;0,998678736;2,545965737;0,985889463;4,343637374
2012-03;229,392;2012,208333;0,3287;2,2088;0,999566148;2,53145591;0,980437167;4,263573915
2012-04;230,085;2012,291667;0,2559;1,9137;1,001665686;2,511285528;1,028476297;4,148659097
2012-05;229,815;2012,375;0,2618;1,5578;1,000100462;2,507892124;1,034277577;4,25394625
2012-06;229,478;2012,458333;0,3011;1,6449;0,99946718;2,511090786;0,993333448;4,404930315
2012-07;229,104;2012,541667;0,2113;1,4679;1,001968452;2,513438525;1,017696243;4,381990353
2012-08;230,379;2012,625;0,2205;1,5484;1,000000138;2,522497238;0,993827433;4,466815069
2012-09;231,407;2012,708333;0,2304;1,6335;0,999994436;2,50853718;0,993504189;4,414674988
2012-10;231,317;2012,791667;0,2814;1,6901;0,999217245;2,497379387;0,996196904;4,366513782
2012-11;230,221;2012,875;0,2461;1,6156;1,000909421;2,496395463;1,008230657;4,351599957
2012-12;229,601;2012,958333;0,2468;1,7574;1,0001917;2,510560993;0,988450274;4,408303406
2013-01;230,28;2013,041667;0,2618;1,9849;0,999918918;2,517822926;0,981000957;4,369155126
2013-02;232,166;2013,125;0,2343;1,8756;1,000744017;2,510195365;1,011537665;4,273507297
2013-03;232,773;2013,208333;0,2421;1,8486;1,000046111;2,491656255;1,0040077;4,287697225
2013-04;232,531;2013,291667;0,2074;1,6717;1,000865456;2,48527338;1,01769579;4,293655229
2013-05;232,945;2013,375;0,2933;2,1282;0,998531236;2,49001299;0,960613915;4,374182425
2013-06;233,504;2013,458333;0,3554;2,4857;0,999058386;2,481936888;0,970381578;4,194432705
2013-07;233,596;2013,541667;0,3089;2,5762;1,001184669;2,473663792;0,994158974;4,060456316
2013-08;233,877;2013,625;0,3987;2,7839;0,998543093;2,475618878;0,984166589;4,035149247
2013-09;234,149;2013,708333;0,3168;2,61;1,001897038;2,469042044;1,017499514;3,966487656
2013-10;233,546;2013,791667;0,305;2,5542;1,000489478;2,470852298;1,007058744;4,031210947
2013-11;233,069;2013,875;0,2814;2,7445;1,00070523;2,478444423;0,9856236;4,070148017
2013-12;233,049;2013,958333;0,3799;3,0282;0,998353737;2,485268268;0,978011049;4,019844167
2014-01;233,916;2014,041667;0,3277;2,644;1,001313812;2,481389793;1,036005623;3,931789405
2014-02;234,781;2014,125;0,3169;2,6476;1,000479429;2,475440621;1,001889656;4,058258208
2014-03;236,293;2014,208333;0,4183;2,718;0,998328689;2,467502819;0,996092758;4,050946887
2014-04;237,072;2014,291667;0,4104;2,6459;1,00049938;2,447616099;1,008547775;4,009298796
2014-05;237,9;2014,375;0,373;2,4759;1,001056166;2,4407917;1,017139549;4,030282528
2014-06;238,343;2014,458333;0,4567;2,5304;0,998713887;2,434865547;0,997287853;4,08509212
2014-07;238,25;2014,541667;0,5276;2,5578;0,99902881;2,427214253;0,999710968;4,066440521
2014-08;237,852;2014,625;0,4882;2,3431;1,001191159;2,425803501;1,021113509;4,066852053
2014-09;238,031;2014,708333;0,567;2,4888;0,99890503;2,432756974;0,989160627;4,159666351
2014-10;237,433;2014,791667;0,4914;2,3353;1,001914404;2,428265741;1,015650289;4,111484001
2014-11;236,151;2014,875;0,4685;2,164;1,000846367;2,439041973;1,017221962;4,186347182
2014-12;234,812;2014,958333;0,6645;2,1712;0,996658598;2,454358405;1,001161487;4,281562236
2015-01;233,707;2015,041667;0,4488;1,6407;1,004669503;2,460106459;1,050329952;4,310978902
2015-02;234,722;2015,125;0,6184;1,993;0,997143349;2,483279982;0,969690385;4,549359056
2015-03;236,119;2015,208333;0,5551;1,9231;1,001721874;2,465478435;1,007967118;4,392393371
2015-04;236,599;2015,291667;0,567;2,0317;1,000235788;2,455111539;0,991856098;4,401193409
2015-05;237,805;2015,375;0,6053;2,1214;0,999742841;2,450708446;0,993677552;4,356494318
2015-06;238,638;2015,458333;0,6427;2,3531;0,99979217;2,437652943;0,981292652;4,306996849
2015-07;238,654;2015,541667;0,6606;2,1801;1,000194756;2,428639118;1,017376443;4,211671422
2015-08;238,316;2015,625;0,7375;2,2179;0,999087398;2,428949256;0,998454622;4,284568022
2015-09;237,945;2015,708333;0,6289;2,0368;1,00268305;2,43017439;1,018097368;4,284014093
2015-10;237,838;2015,791667;0,724;2,1421;0,998714464;2,440493924;0,992297175;4,368343923
2015-11;237,336;2015,875;0,9304;2,206;0,996683903;2,438453114;0,996098232;4,336645452
2015-12;236,525;2015,958333;1,0477;2,2694;0,998550468;2,435507546;0,996213153;4,328861711
2016-01;236,916;2016,041667;0,7737;1,9209;1,006084335;2,440315994;1,033335715;4,327255625
2016-02;237,111;2016,125;0,7737;1,7347;1,00064475;2,451111757;1,01855344;4,464128125
2016-03;238,132;2016,208333;0,7211;1,7687;1,001645683;2,450675018;0,998355133;4,543213644
2016-04;239,261;2016,291667;0,7816;1,8333;0,999450348;2,444183398;0,995620412;4,516293502
2016-05;240,229;2016,375;0,877;1,8458;0,998838772;2,431312927;1,000395791;4,475296312
2016-06;241,018;2016,458333;0,5817;1,4697;1,006357959;2,418704048;1,03622449;4,459027302
2016-07;240,628;2016,541667;0,6554;1,4531;0,999081383;2,426113822;1,002756946;4,60542738
2016-08;240,849;2016,625;0,8053;1,58;0,997696091;2,427813686;0,989570081;4,625609163
2016-09;241,428;2016,708333;0,7619;1,5944;1,001496612;2,419997627;0,999996646;4,5731643
2016-10;241,729;2016,791667;0,8409;1,8255;0,999133409;2,417807027;0,98038043;4,562181494
2016-11;241,353;2016,875;1,113;2,3809;0,9955431;2,412703741;0,952506313;4,467104101
2016-12;241,432;2016,958333;1,1883;2,4443;0,99950126;2,405692522;0,996405909;4,261573568
2017-01;242,839;2017,041667;1,2044;2,4531;1,000685352;2,403705921;1,001262985;4,244867648
2017-02;243,603;2017,125;1,2601;2,3899;0,999949419;2,391416781;1,007619344;4,225603188
2017-03;243,801;2017,208333;1,254;2,3874;1,001165547;2,383796118;1,002212144;4,244445988
2017-04;244,524;2017,291667;1,2619;2,2802;1,000895477;2,384636316;1,011495911;4,250380612
2017-05;244,733;2017,375;1,2818;2,2028;1,000675012;2,379714581;1,008789526;4,286530759
2017-06;244,955;2017,458333;1,3817;2,3037;0,999179621;2,379287289;0,992898029;4,320514494
2017-07;244,786;2017,541667;1,3491;2,2942;1,001767899;2,375180819;1,002761636;4,2859425
2017-08;245,519;2017,625;1,3255;2,117;1,001570642;2,381022619;1,017749662;4,300745895
2017-09;246,819;2017,708333;1,4827;2,3336;0,998135801;2,377642617;0,982605442;4,364014847
2017-10;246,663;2017,791667;1,5997;2,3793;0,999028562;2,360710478;0,997911259;4,265519216
2017-11;246,669;2017,875;1,782;2,4097;0,997900501;2,359908755;0,999303603;4,25930171
2017-12;246,524;2017,958333;1,883;2,4054;0,999585147;2,354896847;1,00238712;4,256232015
2018-01;247,867;2018,041667;2,1406;2,705;0,996735969;2,355304434;0,975970938;4,268901549
2018-02;248,991;2018,125;2,25;2,8606;0,99973345;2,334896724;0,988833202;4,143749757
2018-03;249,554;2018,208333;2,2661;2,7389;1,001573301;2,323736932;1,012941807;4,078980427
2018-04;250,546;2018,291667;2,4879;2,9531;0,997741212;2,322142213;0,98388804;4,12244843
2018-05;251,588;2018,375;2,4274;2,8586;1,003205154;2,307723573;1,010612599;4,039968462
2018-06;251,989;2018,458333;2,5282;2,8601;1,000138832;2,305531668;1,002252784;4,06593315
2018-07;252,006;2018,541667;2,6694;2,9598;0,999471423;2,302182357;0,993824424;4,068607964
2018-08;252,146;2018,625;2,6269;2,8604;1,00301807;2,300810256;1,011040129;4,043209199
2018-09;252,439;2018,708333;2,8188;3,0612;0,998612679;2,306472919;0,985228185;4,085577038
2018-10;252,885;2018,791667;2,8669;3,1435;1,001452996;2,300599746;0,995546988;4,020553667
2018-11;252,038;2018,875;2,7865;2,9879;1,003887962;2,299879165;1,01595965;3,995590829
2018-12;251,233;2018,958333;2,4878;2,6842;1,007907166;2,316580041;1,028905936;4,073000959
2019-01;251,712;2019,041667;2,4576;2,6293;1,002638014;2,342379096;1,007024597;4,204162802
2019-02;252,776;2019,125;2,5141;2,715;1,00099184;2,344089092;0,994747783;4,225638765
2019-03;254,202;2019,208333;2,26;2,405;1,006856972;2,336537386;1,0295889;4,185751399
2019-04;255,548;2019,291667;2,2661;2,5018;1,001769025;2,33936178;0,993510747;4,285427548
2019-05;256,092;2019,375;1,9221;2,1246;1,008356694;2,331156691;1,035785973;4,235192972
2019-06;256,143;2019,458333;1,7549;2,0051;1,004750857;2,345644143;1,012509003;4,377434969
2019-07;256,571;2019,541667;1,8721;2,0144;0,999257596;2,356318708;1,000835576;4,431309832
2019-08;256,558;2019,625;1,504;1,4961;1,008510322;2,350641582;1,049418124;4,427614242
2019-09;256,759;2019,708333;1,6217;1,6646;0,999033592;2,370766421;0,985853278;4,646654069
2019-10;257,346;2019,791667;1,5239;1,691;1,003197651;2,366621168;0,99897846;4,577333039
2019-11;257,208;2019,875;1,6119;1,7758;0,999610136;2,36877333;0,993703873;4,562226991
2019-12;256,974;2019,958333;1,5691;1,9175;1,002150851;2,369120254;0,988692387;4,535934992
2020-01;257,971;2020,041667;1,3132;1,5068;1,006148507;2,376377833;1,039406867;4,488728103
2020-02;258,678;2020,125;0,913;1,1486;1,008695244;2,381748374;1,034813677;4,647583259
2020-03;258,115;2020,208333;0,2455;0,6695;1,013523228;2,395892031;1,046912682;4,796238063
2020-04;256,389;2020,291667;0,1956;0,6393;1,001159132;2,433588813;1,003459044;5,03219478
2020-05;256,394;2020,375;0,1603;0,6526;1,0008385;2,452811471;0,999255941;5,083595069
2020-06;257,797;2020,458333;0,1485;0,6561;1,000359414;2,45482028;1,000207889;5,079713512
2020-07;259,101;2020,541667;0,1054;0,5282;1,000948963;2,44233799;1,012901065;5,053118627
2020-08;259,918;2020,625;0,1309;0,7048;0,999599723;2,432352249;0,983530124;5,092549884
2020-09;260,28;2020,708333;0,127;0,684;1,000183738;2,423736083;1,002581051;4,992932451
2020-10;260,388;2020,791667;0,1525;0,8737;0,999617828;2,420809841;0,982556275;4,99885732
2020-11;260,229;2020,875;0,1485;0,8389;1,000203636;2,41888099;1,004038327;4,909621443
2020-12;260,474;2020,958333;0,1211;0,9132;1,000648281;2,4208518;0,993657336;4,932459994
2021-01;261,582;2021,041667;0,1093;1,0655;1,000326836;2,420142681;0,986434482;4,896565046
2021-02;263,014;2021,125;0,127;1,4049;0,999752264;2,410679164;0,969487232;4,80968126
2021-03;264,877;2021,208333;0,1603;1,7404;0,999468605;2,396960074;0,970633398;4,637536918
2021-04;267,054;2021,291667;0,1584;1,6259;1,000169942;2,378836395;1,011930273;4,469688194
2021-05;269,195;2021,375;0,1407;1,5943;1,000470773;2,359845305;1,004251644;4,486141604
2021-06;271,696;2021,458333;0,2486;1,468;0,998054299;2,342178764;1,012977734;4,469383562
2021-07;273,003;2021,541667;0,1839;1,2223;1,001444972;2,316103448;1,024158823;4,485710806
2021-08;273,567;2021,625;0,2093;1,3088;0,999667434;2,308345802;0,992978112;4,572086171
2021-09;274,31;2021,708333;0,2755;1,4873;0,998909072;2,302820701;0,984642379;4,530621631
2021-10;276,589;2021,791667;0,497;1,5521;0,996005194;2,294077842;0,995287085;4,448958821
2021-11;277,948;2021,875;0,565;1,4443;0,999118168;2,26608653;1,011247733;4,391506104
2021-12;278,802;2021,958333;0,7322;1,5101;0,997289512;2,253018182;0,995147024;4,419187236
2022-01;281,148;2022,041667;1,1787;1,7767;0,992152302;2,240028876;0,977035047;4,384270279
2022-02;283,716;2022,125;1,4323;1,825;0,996190516;2,203904885;0,997102287;4,247841936
2022-03;287,504;2022,208333;2,3345;2,338;0,98429864;2,175636922;0,956154489;4,197195809
2022-04;289,109;2022,291667;2,7146;2,9336;0,994854258;2,113261506;0,950753943;3,960292248
2022-05;292,296;2022,375;2,5565;2,8441;1,005216305;2,090715722;1,010170369;3,744360463
2022-06;296,311;2022,458333;2,9533;3,0129;0,994745158;2,078706858;0,98791549;3,741200773
2022-07;296,276;2022,541667;2,8844;2,6487;1,003744327;2,039765212;1,034242801;3,645909703
2022-08;296,171;2022,625;3,4929;3,1926;0,991138427;2,047644626;0,956026841;3,771201314
2022-09;296,808;2022,708333;4,2787;3,8286;0,988475293;2,030218781;0,950250392;3,606647873
2022-10;298,012;2022,791667;4,4824;4,0478;0,99983102;2,002514128;0,985310845;3,419863166
2022-11;297,711;2022,875;4,3102;3,6054;1,006897736;1,994086741;1,040212486;3,356014612
2022-12;296,797;2022,958333;4,4258;3,8748;1,001471285;2,009871447;0,980852222;3,494497838
2023-01;299,17;2023,041667;4,2011;3,5069;1,007819146;2,019027138;1,034006617;3,438141377
2023-02;300,84;2023,125;4,8158;3,92;0,992268062;2,018674173;0,969025523;3,526862388
2023-03;301,836;2023,208333;4,0253;3,4676;1,018571217;1,991946642;1,041183343;3,39864804
2023-04;303,363;2023,291667;4,0064;3,422;1,003702549;2,022244409;1,006719715;3,526938984
2023-05;304,127;2023,375;4,4027;3,6426;0,996067349;2,019515063;0,984513991;3,532766608
2023-06;305,109;2023,458333;4,8954;3,8367;0,994672485;2,006519726;0,987046581;3,469320893
2023-07;305,691;2023,541667;4,8766;3,9588;1,004422841;1,989406339;0,993196454;3,413359878
2023-08;307,026;2023,625;4,8629;4,1081;1,004314068;1,994400817;0,991155042;3,3836825
2023-09;307,789;2023,708333;5,0436;4,5711;1,000757726;1,9942954;0,966561939;3,339171292
2023-10;307,671;2023,791667;5,0873;4,9307;1,003406562;1,990858983;0,975649046;3,219514959
2023-11;307,051;2023,875;4,6802;4,3264;1,011688557;1,998407117;1,05276692;3,142321401
2023-12;306,746;2023,958333;4,2499;3,8791;1,011807187;2,025847978;1,040378626;3,314811832
2024-01;308,417;2024,041667;4,2067;3,9124;1,004335747;2,051805645;1,000499185;3,452088408
2024-02;310,326;2024,125;4,6187;4,2502;0,995962228;2,049536894;0,975964599;3,435098924
2024-03;312,332;2024,208333;4,62;4,2003;1,003825115;2,028704318;1,007583319;3,331911506
2024-04;313,548;2024,291667;5,0351;4,6798;0,99628088;2,023384843;0,965515758;3,335616461
2024-05;314,069;2024,375;4,8727;4,4985;1,007161912;2,008041736;1,018382349;3,208100182
2024-06;314,175;2024,458333;4,7535;4,3961;1,006240143;2,019068215;1,011967407;3,261652946
2024-07;314,54;2024,541667;4,2575;4,0296;1,013074866;2,030982022;1,03358334;3,299572851
2024-08;314,796;2024,625;3,9165;3,9034;1,009834591;2,055149224;1,013721356;3,406426036
2024-09;315,301;2024,708333;3,6411;3,7809;1,00835482;2,07367304;1,013370082;3,450358618
2024-10;315,664;2024,791667;4,1702;4,2844;0,993304094;2,08764917;0,962530171;3,490890062
2024-11;315,493;2024,875;4,1509;4,1685;1,003830161;2,071285837;1,012971139;3,356223053
2024-12;315,605;2024,958333;4,2416;4,569;1,00179228;2,080346151;0,971585087;3,401599787
2025-01;317,671;2025,041667;4,1971;4,5387;1,004352806;2,083335131;1,006223424;3,303770785
2025-02;;;;;1,003260445;2,078795362;1,010883626;3,302711482
